_id,SeriesSimilarity,AuthorSimilarity,AnnotationSimilarity,ISBN2,ISBN1
ObjectId("5c5b2c819d10910cec54d2fe"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d2ff"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d300"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d301"),0,0,1,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d302"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d303"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d304"),0,0,0.02684466883187928,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d305"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d306"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d307"),0,0,0.01606319310155218,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d308"),0,0,0.041675538274066636,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d309"),0,0,0.02089630616585931,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d30a"),0,0,0.014845469559493917,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d30b"),0,0,0.038195140881129075,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d30c"),0,0,0.042841366688408725,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d30d"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d30e"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d30f"),0,0,0.00874792038303848,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d310"),0,0,0.0291149769941578,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d311"),0,0,0.0370030391486453,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d312"),0,0,0.028409710602390788,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d313"),0,0,0.04502566336296467,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d314"),0,0,0.012379934512123457,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d315"),0,0,0.0345790216954328,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d316"),0,0,0.004953511848598643,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d317"),0,0,0.01933130024434112,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d318"),0,0,0.008226916234835248,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d319"),0,0,0.025846373818822294,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d31a"),0,0,0.034415822817624425,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d31b"),0,0,0.003854809312587523,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d31c"),0,0,0.011847736820914351,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d31d"),0,0,0.03927258861950972,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d31e"),0,0,0.026429457002605808,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d31f"),0,0,0.02881263890781166,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d320"),0,0,0.024517332828427718,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d321"),0,0,0.018348733298432562,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d322"),0,0,0.008003492610691988,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d323"),0,0,0.03975506911050655,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d324"),0,0,0.01739165703662756,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d325"),0,0.408248290463863,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d326"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d327"),0,0,0.04539605558652378,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d328"),0,0,0.01169926038361237,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d329"),0,0,0.009353190324756108,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d32a"),0,0,0.008277115263697515,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d32b"),0,0,0.006421211546202755,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d32c"),0,0,0.016537834932242226,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d32d"),0,0,0.02825138627931036,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d32e"),0,0,0.0023804633251756965,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d32f"),0,0,0.00227892499816427,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d330"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d331"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d332"),0,0,0.0038950816054763616,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d333"),0,0,0.007841881022946952,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d334"),0,0,0.009589365147054213,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d335"),0,0,0.0037803461001095465,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d336"),0,0,0.029092218832857078,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d337"),0,0,0.018244930838834855,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d338"),0,0,0.030325627162240347,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d339"),0,0,0.009448114780688702,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d33a"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d33b"),0,0,0.007444551169832421,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d33c"),0,0,0.010836461501599875,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d33d"),0,0,0.019580014642803775,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d33e"),0,0,0.0079626664840112,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d33f"),0,0,0.03204453131120816,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d340"),0,0,0.010198361979952934,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d341"),0,0,0.04325528527500011,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d342"),0,0,0.011995326232179849,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d343"),0,0,0.01986890886325539,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d344"),0,0,0.019856586912290572,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d345"),0,0,0.007682921977081712,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d346"),0,0,0.03711369994925245,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d347"),0,0,0.0153488254892671,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d348"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d349"),0,0,0.0022825750965603346,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d34a"),0,0,0.02000243143090224,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d34b"),0,0,0.0028465683201609206,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d34c"),0,0,0.02722975260172169,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d34d"),0,0,0.020698502842158982,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d34e"),0,0,0.01129026278392474,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d34f"),0,0,0.012548921351050547,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d350"),0,0,0.008852287722555007,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d351"),0,0,0.026502418047773,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d352"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d353"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d354"),0,0,0.01653238545280442,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d355"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d356"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d357"),0,0,0.0072197154790852374,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d358"),0,0,0.029111338367357048,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d359"),0,0,0.0029241277968962676,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d35a"),0,0.9999999999999998,0.15843140166141473,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d35b"),0,0,0.006467847165240425,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d35c"),0,0,0.005021393953917439,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d35d"),0,0,0.003015851044653261,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d35e"),0,0,0.02537534260933321,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d35f"),0,0,0.00794969283384702,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d360"),0,0,0.05287935509232714,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d361"),0,0.9999999999999998,0.11877269401654075,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d362"),0,0,0.012616526460982422,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d363"),0,0,0.010481865094737752,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d364"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d365"),0,0,0.01989113961287904,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d366"),0,0,0.01213076906114083,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d367"),0,0,0.013026200526967758,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d368"),0,0,0.03455220138879297,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d369"),0,0,0.07190376213008381,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d36a"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d36b"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d36c"),0,0,0.032466885859902525,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d36d"),0,0,0.00413586144845844,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d36e"),0,0,0.09899509224615269,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d36f"),0,0,0.011961951006204983,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d370"),0,0,0.012369213955040943,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d371"),0,0,0.01839685863411252,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d372"),0,0,0.04360348330578416,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d373"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d374"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d375"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d376"),0,0,0.004142061330772063,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d377"),0,0,0.031144096512855466,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d378"),0,0,0.0013620433335217311,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d379"),0,0,0.015598905649189271,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d37a"),0,0,0.018062352659119325,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d37b"),0,0,0.011553070668398566,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d37c"),0,0,0.032380898450298,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d37d"),0,0,0.021624595310811276,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d37e"),0,0,0.010904849931201999,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d37f"),0,0,0.011107156107932108,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d380"),0,0,0.04067941625161504,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d381"),0,0,0.04867680069098415,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d382"),0,0,0.015911112036721953,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d383"),0,0,0.03804150992624811,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d384"),0,0,0.011115009189431414,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d385"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d386"),0,0,0.012680988812605223,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d387"),0,0,0.014495625424781944,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d388"),0,0,0.02715120019626316,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d389"),0,0,0.018417795635288944,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d38a"),0,0,0.06228219072344608,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d38b"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d38c"),0,0,0.013482046168217868,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d38d"),0,0,0.029404534914093203,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d38e"),0,0,0.0288530710878077,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d38f"),0,0,0.004953075828566541,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d390"),0,0,0.022072508748312215,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d391"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d392"),0,0,0.0020669890085827963,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d393"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d394"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d395"),0,0,0.013535375471819593,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d396"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d397"),0,0,0.004236548458155097,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d398"),0,0,0.013628248562721976,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d399"),0,0,0.02888916011413215,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d39a"),0,0,0.016260385712029684,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d39b"),0,0,0.011959997506245955,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d39c"),0,0,0.008813782059673106,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d39d"),0,0,0.021830476685288383,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d39e"),0,0,0.015495734521031836,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d39f"),0,0,0.010084171283925658,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a0"),0,0,0.01311835168467795,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a1"),0,0,0.008453391086720032,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a2"),0,0,0.005779738191766041,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a3"),0,0,0.019787359076910434,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a4"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a5"),0,0,0.07136297408534445,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a6"),0,0,0.04626487268348157,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a7"),0,0,0.020241518349270227,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a8"),0,0,0.029165333578766963,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3a9"),0,0,0.04055741868305904,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3aa"),0,0,0.017499010506344698,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ab"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ac"),0,0,0.012691211106348438,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ad"),0,0,0.018958909539782843,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ae"),0,0,0.005163685013497312,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3af"),0,0,0.036898542433582565,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b0"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b1"),0,0,0.03214576813985213,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b2"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b3"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b4"),0,1,0.07315223597657117,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b5"),0,1,0.1553431017256829,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b6"),0,1,0.2793549106537798,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b7"),0,0.2886751345948129,0.0190138319516235,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b8"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3b9"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ba"),0,0,0.08202597760950872,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3bb"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3bc"),0,0,0.01581865180699606,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3bd"),0,0,0.0023780648399099147,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3be"),0,0,0.017890771984756377,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3bf"),0,0,0.031959992053212774,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c0"),0,0,0.042116468438969136,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c1"),0,0,0.0038838482103882854,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c2"),0,0,0.02195562333985515,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c3"),0,0,0.022444576801522148,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c4"),0,0,0.006231897035651848,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c5"),0,0,0.007564576960028445,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c6"),0,0,0.004349627298011154,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c7"),0,0,0.00624020587703448,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c8"),0,0,0.0035792125723507736,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3c9"),0,0,0.009086116442495074,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ca"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3cb"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3cc"),0,0,0.003139898531338669,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3cd"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ce"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3cf"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d0"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d1"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d2"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d3"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d4"),0,0,0.015853436106585857,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d5"),0,0,0.009815654532503122,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d6"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d7"),0,0,0.05494891465175509,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d8"),0,0,0.005613046155304805,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3d9"),0,0,0.0016808854128798388,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3da"),0,0,0.0265701806147103,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3db"),0,0,0.01861610317833926,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3dc"),0,0,0.05691117384251759,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3dd"),0,0,0.007895092244470138,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3de"),0,0,0.015360932786196496,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3df"),0,0,0.051998831789820316,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e0"),0,0.408248290463863,0.02058035733338753,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e1"),0,0,0.02131574443377584,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e2"),0,0,0.005873389413126067,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e3"),0,0,0.03461899048615857,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e4"),0,0,0.011227554759695725,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e5"),0,0,0.007789917816089693,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e6"),0,0,0.0072874807735119436,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e7"),0,0,0.028480333109911833,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e8"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3e9"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ea"),0,0,0.012925368262615079,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3eb"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ec"),0,0,0.043999948779253124,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ed"),0,0,0.019355992364529655,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ee"),0,0,1,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ef"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f0"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f1"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f2"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f3"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f4"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f5"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f6"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f7"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f8"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3f9"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3fa"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3fb"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3fc"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3fd"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3fe"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d3ff"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d400"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d401"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d402"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d403"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d404"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d405"),0,0,1,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d406"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d407"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d408"),0,0,0.02684466883187928,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d409"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d40a"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d40b"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d40c"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d40d"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d40e"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d40f"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d410"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d411"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d412"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d413"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d414"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d415"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d416"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d417"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d418"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d419"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d41a"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d41b"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d41c"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d41d"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d41e"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d41f"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d420"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d421"),0,0,1,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d422"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d423"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d424"),0,0,0.02684466883187928,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d425"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d426"),0,0,0,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d427"),0,1,0.01901899837458711,9780010000000,9780010000000
ObjectId("5c5b2c819d10910cec54d428"),0,1,0.0459816302480521,9780010000000,9780010000000
